title,time,realLikeCount,duration,auth
#集结吧光合创作者 #拳击 #格斗 @快手正能量(O3xzwm4cm5yxi55u) @快手影视创作者(O3x6kcy3cqzyqw2s) @快手热点(O3xddgkd5fav5if9),2022-01-05 16:57:31,7906,248483,猫九酱丫头🍓
#中华民族传统美德 #尊老爱幼 #传递正能量,2022-01-04 17:36:05,55934,68083,大举看世界
#丝滑变速 #海王变速舞 #奈奈无鱼,2022-01-04 18:23:45,326743,15633,奈奈无鱼
饭最分子:就很无语 #宅间轻喜剧 @李美鑫的江湖(O3xwiqp2xm6p3hes),2022-01-17 21:13:28,803529,79100,李美鑫
艾特你喜欢的博主来变装吧～ #手绘头像 #复古民国风 #ipad绘画,2021-12-26 21:10:44,209885,30866,青尘手绘
爱妃来晚了。  #金丝绒,2022-01-16 17:09:10,93088,11600,玉子酱李姨
#超Nice大会  #宝宝爱唱歌 #爱快手爱音乐  @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @快手创作者中心(O3xrgtux2ehryffe),2022-01-15 02:40:54,6888,123550,善家人奇哥【718】
不管对方是不是职业选手 实力都很强 侥幸一穿四 尊重每一位对手！ #大吉大利和平年  #和平精英超级虎  #和平精英渐远 ,2022-01-22 18:56:04,85916,142583,独角兽·和平精英·渐远
#海外 #非洲,2022-01-10 05:31:46,29495,153000,伦敦Kj
"家银们，上诉视频中出现的14个意思中是什么意思？
请在两分钟内作答！我会在三分钟内批卷~ #王者荣耀 #荣耀萤火计划  #韩信新皮肤傲雪梅枪 ",2022-01-20 18:00:00,66520,192966,王者荣耀高司令
狼族变装怎么能少了内蒙古 #北方狼族可以登场了,2022-01-21 18:43:21,98712,17480,哩咯楞一家
女人如衣服，不行就换。你们看说这句话的人，普遍都是那种没钱长得不行，还在爱装的人#内容过于真实 #白伙食脱口秀,2022-01-04 12:40:12,12061,28466,白伙食脱口秀
刚拿到驾照一个月，还在实习期，刹车和油门还分不太清，跟他说别超速就是不听，这不，刹不住了，直接卡沟里了😂 #爸爸带娃系列,2021-12-29 08:39:35,342019,9827,胖淇淇，！
错换人生28年，网议节奏是否己被利益集团所操纵？ #冬奥气氛组 #我家的年夜饭 #高畅老师谈28  @快手热点(O3xddgkd5fav5if9)  @高畅【大家帮小号】(O3xdcbh4hp6c5aci),2022-01-11 19:59:23,4020,330466,高畅【大家帮】
#csgo茄子 ,2022-01-13 18:10:00,28309,41333,csgo茄子
"水泥厂之小熊猫移动奖励？
 #和平精英 #水泥厂  #集结吧光合创作者",2022-01-22 18:03:42,8565,61566,芒奴、
🤘🏻🤘🏻 #rap #翻唱,2022-01-07 11:17:24,90208,48066,可爱可爱屁
"骑狮子也太嚣张了
#柚米",2022-01-13 13:09:51,53596,191618,柚米☀️和平精英
#集结吧光合创作者 这才是四川小酥肉正确做法，你要是还没学会，我锅儿背起去你家教你 #小酥肉 #酥肉 @快手热点(O3xddgkd5fav5if9),2022-01-08 17:29:10,36106,94766,熊二美食rap
婚姻给男人带来了什么@聪姐姐..(O3xnxby7zzmdn3by) #婚后生活,2021-12-29 17:19:41,1075435,28300,坤哥哥..
#光遇 #光遇sky #光遇日常,2022-01-21 18:35:14,28842,149300,元气泡泡酱
这样的机器人谁不喜欢？爷爷全程“扫它..扫它”爱了#我的时代你的时代#快手娱乐星熠计划第五期 #冬日影娱大作战,2021-12-27 19:02:15,60852,89480,萌嘟影视
理子声音秀，让听书成为一种享受『救S主』第32集 #快手好声音 #小说 #快手好书单,2022-01-18 17:58:10,4641,300000,有声小说演播人  理子
"#网红蛋糕盒子  #快手美食 
蛋黄糊：牛奶45克，玉米油40克，低筋面粉50克，蛋黄4个
蛋白：蛋清4个，柠檬汁几滴
白砂糖40克
i7中下层上下165烤25分钟
c40中下层上下160烤25分钟",2021-12-27 11:43:56,1815,112550,🌸白小纯爱美食🌸
#詹姆斯连续16场得分超过25分  【#詹姆斯29分  集锦】攻防两端全覆盖！得分串联全能来！他依旧那个全能战士！今日老詹高效输出29分7篮板5助攻1抢断1封盖，个人数据+球队胜利两手抓，助湖人从奥兰多全身而退！#NBA新春贺岁  ,2022-01-22 14:00:54,1740,54533,NBA
“一锤定音”！苏起：大陆推出“统一后安排”，将一次性解决台湾问题 #海峡新干线 ,2022-01-21 17:30:00,27781,9000,海峡新干线
能感动人心的，永远不是语言，而是行动；能始终如一的，永远不是虚伪的热情，而是真诚的付出,2022-01-19 18:40:54,4042,7800,妹児“淡而清香”
之前你的爱答不理，现在你高攀不起 #保温杯 #扎心剧情 #扎心,2022-01-04 17:57:43,8716,106966,沐邦保温杯商行
谁说站在地府里的才算阎王！哈哈 #搞笑,2022-01-19 20:34:21,373270,61200,开朗怪
"这首十八年前的粤语歌你还记得吗？最近有人又把它唱火了，赶紧听听看吧
#情意结 #音乐 #热门歌曲
 @全球典藏音乐推荐🔥(O3x2ukkn3tmfh6bi) @水墨音乐(O3xdsphv3d5fgdfc) @故辞音乐(O3xe7h77439bud39) @木兮音乐(O3x3u5ezbqyupq6a) @快手热点(O3xddgkd5fav5if9)",2022-01-18 18:49:42,52514,26133,清心音乐
601期水泥厂相亲大会，21点直播 #Ku俱乐部1,2022-01-06 16:08:39,827185,212066,别叫我秋裤
我这长达两个多月的寒假应该怎么过呢？🙃#大学生日常 #大学日常vlog #琪琪vlog,2022-01-12 21:46:17,100858,53533,盖世琪琪
#家庭婚姻情感 #男人 #婆媳  @快手热点(O3xddgkd5fav5if9)  @快手光合作者助手(O3xxpf2m4brbf3pe)  @快手粉条(O3xhcy6vhfzcu3qe),2022-01-19 17:55:39,8319,218300,叶老板（感恩有您）
手写打印机#手写 #写字,2022-01-21 17:37:22,4592,18833,布丁写字
"一听可爱就哭的人类幼崽🤣

 #人类幼崽有多可爱 #快手萌娃天团 #晒娃",2022-01-16 09:00:51,11608,76500,毛毛的小咘咘💛
忽忘国耻 以史为鉴 我辈自强 振兴中华！ #街头采访 #九一八勿忘国耻 #九一八,2022-01-17 19:11:46,2463,63900,张懂（正能量主播）
#动漫 #花山外传 #阿蛋说动漫,2022-01-01 19:02:42,26017,153541,阿蛋说动漫
这波算是提前过年了吧兄弟们～#2022心愿车 #快手汽车人年度大赏 @快说车(O3xmjg3s9yifxav2),2022-01-14 17:04:16,202408,125816,说车的阿飞
#集结吧光合创作者  八字纹去除，新方法来了！ #美容护肤,2022-01-19 19:22:43,71957,247541,人性狼牙站
张哥：来中国可别唱这歌啊兄弟 #张玉安,2022-01-08 12:00:00,1627333,24900,我的偶像巨顽皮
#整个硬菜过大年 #美食,2022-01-19 18:34:10,4190,35616,阿跃美食分享
这个这个菜嘎嘎版正 #长快手VLOG,2022-01-22 16:23:57,7869,63966,林木‼️
2022年2月4号也就是正月初4，北京冬奥会在鸟巢举行开慕式，到时候我们一起见证这个澈动人心的历史时刻吧！2008年北京奥运盛鼎，我们惊艳了世界，2022我们北京再见！ #北京冬奥会 #08年北京奥运会＠快手热点,2022-01-19 08:06:19,50307,228866,🇨🇳藏漂
你们学校门口的蛋堡卖多少钱🤔 #蛋堡  #轻漫计划  #童年记忆零食,2022-01-08 09:35:00,43022,30500,贪吃的小精怪
这场比拼，你们觉得谁才是选美大赛的校花？#变装 #短剧MCN影响力大赛 ,2021-12-24 17:00:00,235952,60360,夏姨有点皮
快过年了，请大家喝秋天第一杯奶茶！ @屁桃 夭夭玲(O3xi87hjb27hdixe)  @龚龚小天使(O3xtm6y66czh5tgm) #老龚与大头 #集结吧光合创作者 #秋天的第一杯奶茶,2022-01-14 15:34:58,72836,49000,大头和老龚的快乐生活
p爷：如果我有罪，应该让法律来制裁我！！！#阿拉斯加 #萌宠,2022-01-14 17:00:00,39124,10000,P爷和P麻
有家有爱有真情，温暖你我和大家！掌声已到位，真情唱起来 #唱歌  #人间第一情  #快手音乐人,2022-01-22 11:48:36,18075,31600,陈甫名
有房有车 #红岩杰狮,2022-01-20 16:37:39,9728,26350,子安逗B帮
愿你的身边也有这样的朋友~ #何炅 #谢娜 #贾玲 张小斐 金靖 刘胜瑛,2022-01-22 18:02:55,108488,38830,爱豆鸭娱乐
#关爱农村老人 #民间艺人 #传播正能量关爱老人  @快手热点(O3xddgkd5fav5if9)  @快手音乐(O3xjy3yfphyeczxm)  @快手粉条(O3xhcy6vhfzcu3qe),2022-01-19 07:01:55,14990,119733,君哥分享
全网最稳M762 1 #全网最稳灵敏度 ,2022-01-12 17:57:06,468943,15550,准委✨和平精英
老师：你很勇？  #专项训练倒计时 ,2021-12-30 18:42:57,207725,12240,阿阳精分了
"要放假啦🥰
 #快手记录美好生活 #Vlog日常 #快手记录生活",2021-12-30 18:18:03,88902,101100,莉瑶要努力鸭、
没有手也要个努力的人，做自己能做的事。 #厨师 #支持一下朋友们 #残疾人的生活记录,2022-01-10 17:33:12,1245440,116366,无臂崔峰和媳妇的日常
回应总理涉台不当言论！斯总统：斯洛文尼亚始终支持一个中国原则#海峡新干线  #海峡视频  #台湾  ,2022-01-22 16:09:16,3866,8733,海峡新干线
快过年了，大家遇到贵人一定要抓住机会 #冬日暴击 @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @快手二次元(O3x52iyv6bx2chie),2022-01-14 11:36:32,106702,16291,汤圆酱家族
老公外面有人了，把我所有的联系方式都拉黑了，带着两个孩子的我是这样做的💔 #全职妈妈,2021-12-28 18:38:28,383029,88400,思语（记录生活）
“小观音娘娘～” #江忍,2022-01-11 18:41:46,158589,15266,超人黄
怀念科比 #科比 #捐款 #汶川地震,2022-01-05 18:06:28,296174,12883,顾雨文案馆《收徒中》
一杯奶茶的钱换一部手机 真的挖到宝了姐妹们！冲鸭😎 #美妆百万新星计划,2022-01-22 16:53:47,24510,164900,🖤你的宝藏酒
男朋友体会到了从未有过的“宠爱”和“关注”@老杰弟弟.(O3xiv4fjhxg2zpgq) #沙雕男友的可爱日常,2022-01-06 18:46:28,300144,45933,皮晶姐姐
#快手才艺大赏 #我的闺蜜我来宠 来咯来咯 寒假第一天快乐吗,2022-01-14 11:08:29,29967,38416,蓝莓籽籽🔅
"🍑 ʜᴀ͟ᴘ͟ᴘ͟ʏ ᴇᴠᴇʀʏᴅᴀʏ̆̈ ♥
愿往后的日子里，暴富、暴美，多一些小幸运
 #comecome快点来 
@我要上热门(O3x8er38dpbhvbaa) 
@宜哥哥鸭❤️唯一小号(O3x52v7z5aqsxvs4)",2022-01-17 11:43:47,26841,15066,宜哥哥鸭❤️
不是我找不到下家，而是我的教养不允许 #情感  #原创 ,2022-01-17 19:30:00,27766,32733,沈一只
#火影忍者 #火影忍者手游 谁说没有忍者不能玩?我不信，全程高能，请看到最后!,2021-12-24 12:10:43,5341,181533,鸦鸦🕷火影忍者手游
成天说想体验我副驾的宝们，机会来啦 #快手新春锦鲤,2022-01-19 19:48:06,242649,43733,藤原熊二
有人拿DK你，要不要跑呢？ #快影达人 #ONE家灯火话团圆 #春节新知锦囊 @快手普法(O3xf8akief9qng7w),2022-01-17 20:21:28,26483,69700,马芳芳律师
【CF手游】CFer们喜欢这样的奥摩吗~#CF手游新春大赏  #游戏凡星计划  #我和射击游戏的2021,2022-01-13 19:45:46,26183,10033,穿越火线官方账号
和999个小哥哥合照的第126天，隐藏身份潜入帅哥粉丝见面会，没想到…… #小鱼海棠  #新年装扮快分享大赛 ,2022-01-11 18:04:29,305927,290166,小鱼海棠
买菜途中“顺道”中个奖！#黑龙江一家四口领走941万,2022-01-21 09:33:46,11251,6310,看齐号
上期答案：因为土妹是趴着的，竹子刚长出来就被她吃了！ #二次元新星 #快手漫动力,2022-01-14 17:22:20,31639,46720,迷人的土妹
#精彩片段 #生活 #下集更精彩妻子趁丈夫不在家，与同村男人在家约会，不料丈夫突然回来了,2022-01-14 10:12:24,37991,235320,真情在线
广东省东莞市虎门镇虎门高铁站 #东莞 #深圳 #广州,2022-01-17 00:00:08,2780,51500,鹰眼科普
打磨自己的过程很疼，但最终能塑造一个更好的自己,2022-01-18 19:52:20,153634,84933,花小龙Oy
有多少未表达的爱，最后连资格也没有。 #黑哥白妹 #情感剧场 #拍出电影感,2022-01-22 18:10:15,8193,71625,致远哥【暗里着迷】
随身带了条机械食人鱼！？#美工刀 #每日携带装备 ,2022-01-14 18:00:00,23556,48733,如樱随行EDC
2个648去抽一个可以升级的平底锅，抽完就后悔了！#和平精英 #林间仙鹿,2022-01-21 10:21:35,40774,84400,峰峰吃鸡
看到“流浪汉”翻垃圾箱，西安女子从4楼扔食物，“就想让他吃口热饭”。#暖心正能量  #暖心    ,2022-01-21 22:13:00,4820,28200,AHTV第一时间
班委滥用职权 我直接叫他做人！ #上学时代的我们 #反转 #上学时的回忆,2021-11-30 16:36:11,269472,93600,我叫达芬桐
皇帝陛下将安诗雅的第一支舞留给布雷克，安诗雅怒怼理查德！  #冬日暴击,2022-01-11 21:32:58,22524,125566,考拉动漫解说
这样做的卡通小馒头，过年怎么能少了呐#聚餐吃点啥 #家乡年味,2022-01-21 09:51:28,1561,26266,果果美食雕刻
你是狠人还是废人？#百万好剧计划  ,2022-01-19 18:31:40,21938,66783,银秀啊💄
#集结吧光合创作者 #家乡年味 #聚餐吃点啥,2022-01-17 18:04:00,1598,75000,依依妈美食记
#马嘉祺 到手的笑笑没了 #做梦素材,2022-01-14 19:39:40,126143,39966,月半
在洛圣都的金色大道，开一辆复古敞篷，天空是渐变的紫金橘和两侧高高的棕榈树 #法拉利488 #法拉利,2022-01-15 11:53:31,396928,11044,胡子彤-310 MARS
热情阿姨送萝卜，宝宝“不堪重负”，网友：心都萌化了#萌娃  #可爱  #童趣童真  ,2022-01-21 09:42:30,137787,18600,河南民生频道
新版本诸葛亮怎么玩?国服诸葛亮蜜小涛教你拿捏这个强势法师！#诸葛亮 #教学 #国服最强出装,2022-01-22 17:29:48,11966,87616,全能主播梦飞
不会吧，这第一单就这样？？？ #百亿剧好看计划 #翰林不是个渣男,2022-01-19 19:10:32,58713,81666,李  翰  林 🌼
饮食查岗！师傅们在家伙食怎么样？马师傅来一探究竟！#野球帝courtman,2022-01-04 17:01:26,53667,697233,实战野球帝
说好不哭的呀…… #有家小店叫童年,2022-01-15 13:27:46,126721,80933,有家小店叫童年
年夜饭餐桌上做一道脆皮香蕉，寓意着甜美幸福。 #特别好吃 #家常美食分享,2022-01-03 19:36:05,14217,33800,二子姐美食
新兵巡逻途中缺氧，仍坚持要走完巡逻路，致敬边防军人 #致敬,2022-01-19 17:30:42,24069,16133,青春江西
说一句话证明你看过《开端》 #光遇琴谱 #开端卡农 #老铁课堂,2022-01-22 13:19:12,20278,10700,sky光遇琴谱
《男友投喂手册》 #少儿频道,2022-01-14 14:33:48,242461,13533,一只轩
乔帮主罚球，罗德曼却抢尽风头，总决赛场这么玩，那是对帮主的绝对信任 #乔丹 #罗德曼,2022-01-21 11:20:38,64166,23633,Mamba篮球🏀 🏀
结婚了才知道婚礼上的这些东西竟然都是假的… #婚礼  #结婚  #美妆百万新星计划 ,2022-01-08 18:00:12,239020,49840,咩咩学妹
我，科加斯，虚空生事。 #英雄联盟 #云顶之弈s6 #大虫子,2022-01-22 13:48:23,26072,261500,韩大宝-HR24
普通公司和网红公司开除员工的区别 #沉浸式化妆 #网红公司,2022-01-14 18:03:04,33207,71291,evin埃文
很难不说一句，单排强不强还得看大狼！#无敌战神 #蕉太狼 ,2022-01-09 17:00:00,23889,285316,蕉太狼 【言氏集团】
#改造泥 #手工 #解压 以前最害怕上课被提问了😂@豆豆崽•͈⌔•͈(O3xigftb3w2degkg),2021-12-28 20:57:55,64965,72916,豆包包本包
1月15日，甘肃武威，小偷深夜摸进刑警家，当场被抓求不要报警。#笑哭  ,2022-01-20 18:25:02,66343,13680,河南都市报道
当了剑卖了马，当你一回头人不见了 #经典情感语录,2022-01-11 08:09:52,51425,16720,最街访读书
#QQ飞车手游 #飞车四周年放肆热爱 #飞车虎啸新春 穿墙？？,2022-01-21 11:16:09,9926,55250,QQ飞车布丁🍮
老头和帅哥之间原来只需要一个转场#光遇 #樱桃派对,2022-01-09 07:58:05,291599,68733,阿渔🐟you
1月21日，河南平顶山，可可爱爱！下雪天妈妈带着儿子，在树上堆雪地版的“守株待兔”#河南dou知道,2022-01-22 17:26:58,1512,9680,大象新闻
"未来有没有一种可能🤔男人也可以怀孕！
 #篮球不会说谎 #快手小剧场",2022-01-17 12:13:05,20385,45400,金宝篮球🏀热爱篮不住
#孙俪说邓超饮食的改变 看看我们俪boss一脸的小傲娇，想知道#邓超 超哥身体年龄27怎么来？点赞boss告诉你😎,2022-01-20 20:35:24,191540,59640,孙俪工作室
年夜饭您做上这几道小凉菜解腻又下饭#我家的年夜饭 #家乡年味 #快手有名厨,2022-01-21 11:09:08,10601,175783,良心美食（教做菜）
被纸袋封印的颜值 #动漫推荐 #冬日暴击 @崎崎（动漫推荐）(O3xdaq7fjk2ug9jq),2022-01-22 19:47:39,1710,28516,陈陈不务正业
全世界都在说中国话！俄罗斯老婆遇到老乡了，兴奋的忘了自己也是个老外...#安娜的战斗日常,2022-01-18 17:25:43,2297312,62016,西蒙和安娜
过年走亲戚如何避免被问各种问题同时又能拿到红包 #走亲戚 #快手新春锦鲤 #粉丝福利,2022-01-20 17:50:19,58476,47266,田野的田野
糟糕！是心动的感觉！ #甜系女孩 #我的键盘会唱歌,2022-01-21 12:01:57,62768,42366,小红🤓
教你们画紫色韩式手帐胶带#手帐 #简笔画 #手帐排版,2022-01-22 11:47:43,7213,40733,手帐er调调
暖阳下的 公园长椅翻跳eleven #eleven,2022-01-08 15:07:47,11220,12133,小蔡在东京
马化腾！你用这种方式送我生日礼物？（答应我看到最后） #和平精英  #吃鸡 ,2022-01-14 15:53:32,167823,341533,陈大白
没有不旺夫的女人，只有不宠妻的丈夫#女人 #家庭婚姻情感 #情感 @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @快手融媒研修院(O3xx4uk6qig3x2b9),2022-01-17 06:08:21,101575,99766,峰哥～ 不忘初心
